"SITECODE","NAME","EMAIL","ADDRESS_UNSTRUCTURED","ADMINUNIT","THOROUGHFARE","DESIGNATOR","POSTCODE","POSTNAME","ADDRESS","LOCATORNAME"
"FI1301315","","","Metsähallitus, Perä-Pohjolan luontopalvelut PL 8016, 96101 Rovaniemi","","","","","","",""
"FI1301316","","","Metsähallitus, Perä-Pohjolan luontopalvelut PL 8016, 96101 Rovaniemi","","","","","","",""
"FI1301317","","","Metsähallitus, Perä-Pohjolan luontopalvelut PL 8016, 96101 Rovaniemi","","","","","","",""
"FI1301318","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1301319","","","Lapin ympäristökeskus PL 8060, 96101 Rovaniemi","","","","","","",""
"FI1301401","","","Metsähallitus, Perä-Pohjolan luontopalvelut PL 8016, 96101 Rovaniemi","","","","","","",""
"FI1301402","","","Metsähallitus Perä-Pohjolan puistoalue PL 57,  99601  Sodankylä","","","","","","",""
"FI1301403","","","Metsähallitus, Perä-Pohjolan puistoalue PL 57,  99601  SODANKYLÄ","","","","","","",""
"FI1301404","","","Metsähallitus, Perä-Pohjolan luontopalvelut PL 8016, 96101 Rovaniemi","","","","","","",""
"FI1301405","","","Metsähallitus, Perä-Pohjolan puistoalue PL 57,  99601  SODANKYLÄ","","","","","","",""
"FI1301409","","","Metsähallitus Perä-Pohjolan puistoalue PL 57, 99601 Sodankylä99601  SODANKYLÄ","","","","","","",""
"FI1301410","","","Metsähallitus, Perä-Pohjolan puistoalue PL 57, 99601 Sodankylä99601  ROVANIEMI","","","","","","",""
"FI1301411","","","Metsähallitus Perä-Pohjolan luontopalvelut PL 801696101 Rovaniemi","","","","","","",""
"FI1301502","","","Metsähallitus Perä-Pohjolan puistoalue PL 57, 99601 Sodankylä99601  SODANKYLÄ","","","","","","",""
"FI1301504","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1301505","","","Metsähallitus Perä-Pohjolan puistoalue PL 57, 99601 Sodankylä99601  SODANKYLÄ","","","","","","",""
"FI1301506","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1301507","","","Lapin ympärsitökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1301510","","","Metsähallitus, Perä-Pohjolan puistoalue PL 57,  99601  SODANKYLÄ","","","","","","",""
"FI1301511","","","Metsähallitus, Perä-Pohjolan puistoalue PL 57,  99601  Sodankylä","","","","","","",""
"FI1301512","","","Metsähallitus Perä-Pohjolan luontopalvelut PL 801696101 Rovaniemi","","","","","","",""
"FI1301513","","","Metsähallitus Perä-Pohjolan luontopalvelut PL 801696101 Rovaniemi","","","","","","",""
"FI1301601","","","Metsähallitus Perä-Pohjolan puistoalue PL 57, 99601 Sodankylä99601  SODANKYLÄ","","","","","","",""
"FI1301602","","","Metsähallitus, Pohjanmaan puistoalue Torangintaival 2,  93600  KUUSAMO","","","","","","",""
"FI1301603","","","Metsähallitus, Pohjanmaan puistoalue Torangintaival 2,  93600  KUUSAMO","","","","","","",""
"FI1301604","","","Metsähallitus, Pohjanmaan puistoalue Torangintaival 2,  93600  KUUSAMO","","","","","","",""
"FI1301605","","","Metsähallitus, Pohjanmaan puistoalue Torangintaival 2,  93600 KUUSAMO","","","","","","",""
"FI1301606","","","Metsähallitus, Pohjanmaan puistoalue Torangintaival 2,  93600  KUUSAMO","","","","","","",""
"FI1301611","","","Lapin ympäristökeskus PL 8060,  96101  Rovaniemi","","","","","","",""
"FI1301612","","","Metsähallituksen Perä-Pohjolan puistoalue Torangintaival 2,  93600  Kuusamo","","","","","","",""
"FI1301613","","","Lapin ympäristökeskus PL 8060,  96101  Rovaniemi","","","","","","",""
"FI1301701","","","Metsähallitus Perä-Pohjolan puistoalue PL 57, 99601 Sodankylä99601  SODANKYLÄ","","","","","","",""
"FI1301705","","","Metsähallitus, Perä-Pohjolan puistoalue PL 57,  99601  SODANKYLÄ","","","","","","",""
"FI1301706","","","Metsähallitus, Perä-Pohjolan luontopalvelut PL 8016, 96101 Rovaniemi","","","","","","",""
"FI1301707","","","Metsähallitus Perä-Pohjolan puistoalue PL 57, 99601 Sodankylä99601  SODANKYLÄ","","","","","","",""
"FI1301708","","","Metsähallitus, Perä-Pohjolan puistoalue PL 57,  99601  SODANKYLÄ","","","","","","",""
"FI1301712","","","Metsähallitus Perä-Pohjolan puistoalue PL 57, 99601 Sodankylä99601  SODANKYLÄ","","","","","","",""
"FI1301713","","","Metsähallitus, Perä-Pohjolan luontopalvelut PL 8016, 96101 Rovaniemi","","","","","","",""
"FI1301714","","","Metsähallitus, Peräpohjolan puistoalue PL 57,  99601  SODANKYLÄ","","","","","","",""
"FI1301715","","","Metsähallitus, Perä-Pohjolan luontopalvelut PL 8016, 96101 Rovaniemi","","","","","","",""
"FI1301716","","","Metsähallitus, Perä-Pohjolan puistoalue PL 57,  99601  SODANKYLÄ","","","","","","",""
"FI1301801","","","Metsäntutkimuslaitos, Rovaniemen tutkimusasema PL 16,  96301  Rovaniemi","","","","","","",""
"FI1301802","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1301805","","","Lapin ympäristökeskus PL 8060,  96101  Rovaniemi","","","","","","",""
"FI1301806","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1301807","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1301810","","","Metsähallitus, Perä-Pohjolan puistoalue PL 57, 99601 Sodankylä","","","","","","",""
"FI1301811","","","Lapin ympäristökeskus PL 8060,  96101  Rovaniemi","","","","","","",""
"FI1301812","","","Lapin ympäristökeskus PL 8060,  96101  Rovaniemi","","","","","","",""
"FI1301813","","","Lapin ympäristökeskus PL 8060,  96101  Rovaniemi","","","","","","",""
"FI1301814","","","Metsähallitus, Perä-Pohjolan puistoalue PL 57,  99601  SODANKYLÄ","","","","","","",""
"FI1301901","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1301902","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1301903","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1301904","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1301905","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1301907","","","Lapin ympäristökeskus PL 8060, 96101  ROVANIEMI","","","","","","",""
"FI1301908","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1301909","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1301911","","","Lapin ympäristökeskus PL 8060,  96101  Rovaniemi","","","","","","",""
"FI1301912","","","Lapin ympäristökeskus PL 806096101 Rovaniemi","","","","","","",""
"FI1301913","","","Lapin ympäristökeskus PL 806096101 Rovaniemi","","","","","","",""
"FI1302001","","","Metsähallitus, Ylä-Lapin luonnonhoitoalue PL 36,  99801  Ivalo","","","","","","",""
"FI1302002","","","Metsähallitus, Ylä-Lapin luonnonhoitoalue PL 36,  99801  IVALO","","","","","","",""
"FI1302003","","","Metsähallitus, Ylä-Lapin luonnonhoitoalue PL 36,  99801  IVALO","","","","","","",""
"FI1302004","","","Metsähallitus, Ylä-Lapin luonnonhoitoalue PL 36,  99801  IVALO","","","","","","",""
"FI1302008","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1302009","","","Lapin ympäristökeskus","","","","","","",""
"FI1302010","","","Metsähallitus, Ylä-Lapin luonnonhoitoalue","","","","","","",""
"FI1302011","","","Lapin Ympäristökeskus, PL 8060, 96101 Rovaniemi","","","","","","",""
"FI1302012","","","Lapin ympäristökeskus, PL 8060, 96101 Rovaniemi","","","","","","",""
"FI1302013","","","Lapin ympäristökeskus, PL 8060, 96101 Rovaniemi","","","","","","",""
"FI1302101","","","Metsähallitus, Perä-Pohjolan puistoalue PL 57,  99601  Sodankylä","","","","","","",""
"FI1302103","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1302104","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1302105","","","Lapin ympäristökeskus PL 8060,  96101  Rovaniemi","","","","","","",""
"FI1302107","","","Metsähallitus, Perä-Pohjolan puistoalue PL 57,  99601  SODANKYLÄ","","","","","","",""
"FI1302108","","","Lapin ympäristökeskus PL 8060,  96101  ROVANIEMI","","","","","","",""
"FI1400001","","","Ålands landskapsstyrelse PB 60 FI 22101 MARIEHAMN","","","","","","",""
"FI1400002","","","Ålands landskapsstyrelse PB 60 FI 22101 MARIEHAMN","","","","","","",""
"FI1400003","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400004","","","Ålands landskapsstyrelse Pb 60 FI22101 MARIEHAMN","","","","","","",""
"FI1400005","","","Ålands landskapsstyrelse PB 60FIN22101 MARIEHAMN","","","","","","",""
"FI1400006","","","Ålands landskapsstyrelse PB 60FIN22101 MARIEHAMN","","","","","","",""
"FI1400007","","","Ålands landskapsstyrelse PB 60FIN22101 MARIEHAMN","","","","","","",""
"FI1400009","","","Ålands landskapsstyrelse PB 60FI22101  MARIEHAMN","","","","","","",""
"FI1400010","","","Ålands landskapsstyrelse PB 60FI22101  MARIEHAMN","","","","","","",""
"FI1400011","","","Ålands landskapsstyrelse PB 60FI22101  MARIEHAMN","","","","","","",""
"FI1400012","","","Ålands landskapsstyrelse PB 60FI22101  MARIEHAMN","","","","","","",""
"FI1400013","","","Ålands landskapsstyrelse PB 6022101  MARIEHAMN","","","","","","",""
"FI1400014","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400015","","","Ålands landskapsstyrelse PB 60FI22101  MARIEHAMN","","","","","","",""
"FI1400016","","","Ålands landskapsstyrelse PB 60FI 22101  MARIEHAMN","","","","","","",""
"FI1400017","","","Ålands landskapsstyrelse PB 60FI 22101 Mariehamn","","","","","","",""
"FI1400018","","","Ålands landskapsstyrelse PB 60FI 22101  MARIEHAMN","","","","","","",""
"FI1400019","","","Ålands landskapsstyrelse PB 60FI22101  MARIEHAMN","","","","","","",""
"FI1400020","","","Ålands landskapsstyrelse PB 60FI 22101 MARIEHAMN","","","","","","",""
"FI1400021","","","Ålands landskapsstyrelse PB 60FI22101  MARIEHAMN","","","","","","",""
"FI1400022","","","Ålands landskapsstyrelse PB 60FI 22101 MARIEHAMN","","","","","","",""
"FI1400023","","","Ålands landskapsstyrelse PB 60FI22101  MARIEHAMN","","","","","","",""
"FI1400024","","","Ålands landskapsstyrelse PB 60FI22101  MARIEHAMN","","","","","","",""
"FI1400025","","","Ålands landskapsstyrelse PB 60FI 22101  MARIEHAMN","","","","","","",""
"FI1400026","","","Ålands landskapsstyrelse PB 60FI22101  MARIEHAMN","","","","","","",""
"FI1400027","","","Ålands landskapsstyrelse PB 60FI22101  MARIEHAMN","","","","","","",""
"FI1400028","","","Ålands landskapsstyrelse PB 60FI 22101  MARIEHAMN","","","","","","",""
"FI1400029","","","Ålands landskapsstyrelse PB 60 FI22101 MARIEHAMN","","","","","","",""
"FI1400030","","","Ålands landskapsstyrelse PB 6022101 MARIEHAMN","","","","","","",""
"FI1400031","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400032","","","Ålands landskapsstyrelse PB 60, FI22101MARIEHAMN","","","","","","",""
"FI1400033","","","Ålands landskapsstyrelse PB 60FI22101  MARIEHAMN","","","","","","",""
"FI1400034","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400035","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400036","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400037","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400038","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400039","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400040","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400041","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400042","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400043","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400044","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400045","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400046","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400047","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400048","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400049","","","Ålands landskapsstyrelse PB 60FI22101 Mariehamn","","","","","","",""
"FI1400050","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400051","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400052","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400053","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400054","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400055","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400056","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400057","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400058","","","Ålands landskapsregering PB 1060AX-22111 MARIEHAMN","","","","","","",""
"FI1400059","","","Mariehamns stad FI22100 Mariehamn","","","","","","",""
"FI1400060","","","Ålands landskapsstyrelse PB 60FI22101 Mariehamn","","","","","","",""
"FI1400061","","","Mariehamns stad FI22101 MARIEHAMN","","","","","","",""
"FI1400062","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400063","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400064","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400065","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400066","","","Ålands landskapsstyrelse PB 60FI22101 MARIEHAMN","","","","","","",""
"FI1400067","","","Ålands landskapsstyrelse PB 60 FI22101 MARIEHAMN","","","","","","",""
"FI1400069","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400070","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400071","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400072","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400073","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400074","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400075","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400076","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400077","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400078","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400079","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400080","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400081","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400083","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400084","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400085","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400086","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400087","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400088","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400089","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400090","","","Ålands landskapsstyrelse","","","","","","",""
"FI1400091","","","Ålands landskapsregering PB 1060, AX-22111 Mariehamn","","","","","","",""
"FR2502022","","","","","","","","","",""
"FR5302015","","","","","","","","","",""
"FR8202009","","","","","","","","","",""
"FR8212032","","","","","","","","","",""
"FR8302033","","","","","","","","","",""
"FR8302034","","","","","","","","","",""
"FR8302036","","","","","","","","","",""
"FR8302039","","","","","","","","","",""
"FR8302040","","","","","","","","","",""
"FR9112037","","","","","","","","","",""
"FR9312026","","","","","","","","","",""
"FR9402019","","","","","","","","","",""
"FR9402020","","","","","","","","","",""
"FR9402021","","","","","","","","","",""
"GR1110005","","","","","","","","","",""
"GR1110013","","","","","","","","","",""
"GR1140001","","","","","","","","","",""
"GR1150005","","","","","","","","","",""
"GR1220001","","","","","","","","","",""
"GR1220002","","","","","","","","","",""
"GR1260007","","","","","","","","","",""
"GR1340010","","","","","","","","","",""
"GR1420004","","","","","","","","","",""
"GR1430001","","","","","","","","","",""
"GR1430004","","","","","","","","","",""
"GR1440003","","","","","","","","","",""
"GR2110001","","","","","","","","","",""
"GR2220007","","","","","","","","","",""
"GR2320007","","","","","","","","","",""
"GR2410001","","","","","","","","","",""
"GR2420001","","","","","","","","","",""
"GR2420002","","","","","","","","","",""
"GR2420009","","","","","","","","","",""
"GR2420013","","","","","","","","","",""
"GR2420014","","","","","","","","","",""
"GR2420015","","","","","","","","","",""
"GR2420016","","","","","","","","","",""
"GR2420017","","","","","","","","","",""
"GR2440002","","","","","","","","","",""
"GR2510005","","","","","","","","","",""
"GR2530007","","","","","","","","","",""
"GR2540001","","","","","","","","","",""
"GR2540005","","","","","","","","","",""
"GR2540009","","","","","","","","","",""
"GR2550010","","","","","","","","","",""
"GR3000011","","","","","","","","","",""
"GR3000019","","","","","","","","","",""
"GR3000020","","","","","","","","","",""
"GR4110015","","","","","","","","","",""
"GR4110016","","","","","","","","","",""
"GR4120006","","","","","","","","","",""
"GR4210021","","","","","","","","","",""
"GR4210024","","","","","","","","","",""
"GR4220025","","","","","","","","","",""
"GR4220034","","","","","","","","","",""
"GR4220035","","","","","","","","","",""
"GR4320006","","","","","","","","","",""
"GR4320011","","","","","","","","","",""
"GR4340003","","","","","","","","","",""
"GR4340006","","","","","","","","","",""
"GR4340010","","","","","","","","","",""
