"DIRECTIVE","SPECIESNAME","ANNEXII","ANNEXII1","ANNEXII2","ANNEXIII1","ANNEXIII2","ANNEXIV","ANNEXV","SPBCAX1"
"Habitats Directive","Viola cryana","N","","","","","N","N","Y"
"Habitats Directive","Viola delphinantha","Y","","","","","Y","N","Y"
"Habitats Directive","Viola hispida","Y","","","","","Y","N","Y"
"Habitats Directive","Viola jaubertiana","Y","","","","","Y","N","Y"
"Habitats Directive","Viola paradoxa","Y","","","","","Y","N","Y"
"Habitats Directive","Viola rupestris ssp. relicta","Y","","","","","Y","N","N"
"Habitats Directive","Vipera albizona","N","","","","","N","N","N"
"Habitats Directive","Vipera ammodytes","N","","","","","Y","N","N"
"Habitats Directive","Vipera aspis","N","","","","","N","N","N"
"Habitats Directive","Vipera barani","N","","","","","N","N","N"
"Habitats Directive","Vipera berus","N","","","","","N","N","N"
"Habitats Directive","Vipera bulgardaghica","N","","","","","N","N","N"
"Habitats Directive","Vipera darevskii","N","","","","","N","N","N"
"Habitats Directive","Vipera dinnicki","N","","","","","N","N","N"
"Habitats Directive","Vipera kaznakovi","N","","","","","N","N","N"
"Habitats Directive","Vipera latasti","N","","","","","N","N","N"
"Habitats Directive","Vipera lebetina","N","","","","","N","N","N"
"Habitats Directive","Vipera leutentina","N","","","","","N","N","N"
"Habitats Directive","Vipera nikolskii","N","","","","","N","N","N"
"Habitats Directive","Vipera pontica","N","","","","","N","N","N"
"Habitats Directive","Vipera raddei","N","","","","","N","N","N"
"Habitats Directive","Vipera renardi","N","","","","","N","N","N"
"Habitats Directive","Vipera seoanni","N","","","","","Y","N","N"
"Habitats Directive","Vipera ursinii","Y","","","","","Y","N","N"
"Habitats Directive","Vipera ursinii rakosiensis","Y","","","","","Y","N","N"
"Habitats Directive","Vipera wagneri","N","","","","","N","N","N"
"Habitats Directive","Vipera xanthina","N","","","","","Y","N","N"
"Habitats Directive","Vormela peregusna","Y","","","","","Y","N","N"
"Habitats Directive","Wagenitzia lancifolia","N","","","","","Y","N","Y"
"Habitats Directive","Woodwardia radicans","Y","","","","","Y","N","Y"
"Habitats Directive","Xestia borealis","Y","","","","","N","N","N"
"Habitats Directive","Xestia brunneopicta","Y","","","","","N","N","N"
"Habitats Directive","Xiphias gladius","N","","","","","N","N","N"
"Habitats Directive","Xyletinus tremulicola","Y","","","","","N","N","N"
"Habitats Directive","Xylomoia strix","Y","","","","","Y","N","N"
"Habitats Directive","Zelkova abelicea","Y","","","","","Y","N","Y"
"Habitats Directive","Potentilla delphinensis","Y","","","","","Y","N","Y"
"Habitats Directive","Potentilla emilii-popii","Y","","","","","Y","N","Y"
"Habitats Directive","Potentilla silesiaca","N","","","","","N","N","Y"
"Habitats Directive","Primula apennina","Y","","","","","Y","N","Y"
"Habitats Directive","Primula carniolica","Y","","","","","Y","N","N"
"Habitats Directive","Primula deorum","N","","","","","N","N","Y"
"Habitats Directive","Primula egaliksensis","N","","","","","N","N","Y"
"Habitats Directive","Primula frondosa","N","","","","","N","N","Y"
"Habitats Directive","Primula glaucescens","N","","","","","Y","N","Y"
"Habitats Directive","Primula nutans","Y","","","","","Y","N","N"
"Habitats Directive","Primula palinuri","Y","","","","","Y","N","Y"
"Habitats Directive","Primula scandinavica","Y","","","","","Y","N","N"
"Habitats Directive","Primula spectabilis","N","","","","","Y","N","Y"
"Habitats Directive","Primula wulfeniana ssp. baumgarteniana","N","","","","","N","N","Y"
"Habitats Directive","Prionace glauca","N","","","","","N","N","N"
"Habitats Directive","Probaticus subrugosus","Y","","","","","Y","N","N"
"Habitats Directive","Propomacrus cypriacus","Y","","","","","Y","N","N"
"Habitats Directive","Proserpinus proserpina","N","","","","","Y","N","N"
"Habitats Directive","Proterorhinus marmoratus","N","","","","","N","N","N"
"Habitats Directive","Proteus anguinus","Y","","","","","Y","N","N"
"Habitats Directive","Prunus lusitanica ssp. azorica","Y","","","","","Y","N","Y"
"Habitats Directive","Psammodromus algirus","N","","","","","N","N","N"
"Habitats Directive","Psammodromus hispanicus","N","","","","","N","N","N"
"Habitats Directive","Pseudarrhenatherum pallens","Y","","","","","Y","N","N"
"Habitats Directive","Pseudocyclophys persicus","N","","","","","N","N","N"
"Habitats Directive","Pseudogaurotina excellens","Y","","","","","Y","N","N"
"Habitats Directive","Pseudophilotes bavius","Y","","","","","Y","N","N"
"Habitats Directive","Pseudophoxinus marathonicus","N","","","","","N","N","N"
"Habitats Directive","Pseudophoxinus stymphalicus","N","","","","","N","N","N"
"Habitats Directive","Pseudorca crassidens","N","","","","","Y","N","N"
"Habitats Directive","Pseudoseriscius cameroni","Y","","","","","Y","N","N"
"Habitats Directive","Pteromys volans","Y","","","","","N","N","N"
"Habitats Directive","Ptilophora mediterranea","N","","","","","N","N","Y"
"Habitats Directive","Ptyodactylus puiseuxi","N","","","","","N","N","N"
"Habitats Directive","Puccinellia phryganodes","Y","","","","","Y","N","N"
"Habitats Directive","Ranunculus lapponicus","Y","","","","","Y","N","N"
"Habitats Directive","Ranunculus weyleri","Y","","","","","Y","N","Y"
"Habitats Directive","Reseda decursiva","Y","","","","","Y","N","Y"
"Habitats Directive","Rhazya orientalis","N","","","","","N","N","Y"
"Habitats Directive","Rheum rhaponticum","N","","","","","N","N","Y"
"Habitats Directive","Rhinanthus oesilensis","Y","","","","","Y","N","N"
"Habitats Directive","Rhinolophus blasii","Y","","","","","Y","N","N"
"Habitats Directive","Rhinolophus euryale","Y","","","","","Y","N","N"
"Habitats Directive","Rhinolophus ferrumequinum","Y","","","","","Y","N","N"
"Habitats Directive","Rhinolophus hipposideros","Y","","","","","Y","N","N"
"Habitats Directive","Rhinolophus mehelyi","Y","","","","","Y","N","N"
"Habitats Directive","Rhodeus sericeus","N","","","","","N","N","N"
"Habitats Directive","Rhodeus sericeus amarus","Y","","","","","N","N","N"
"Habitats Directive","Rhododendron luteum","Y","","","","","Y","N","N"
"Habitats Directive","Rhynchocalamus satunini","N","","","","","N","N","N"
"Habitats Directive","Rhynchosinapis erucastrum cintrana","Y","","","","","Y","N","N"
"Habitats Directive","Rhysodes sulcatus","Y","","","","","N","N","N"
"Habitats Directive","Ribes sardoum","Y","","","","","Y","N","Y"
"Habitats Directive","Riccia breidleri","Y","","","","","N","N","Y"
"Habitats Directive","Riella helicophylla","Y","","","","","N","N","Y"
"Habitats Directive","Romanichthys valsanicola","Y","","","","","Y","N","N"
"Habitats Directive","Rosalia alpina","Y","","","","","Y","N","N"
"Habitats Directive","Rosmarinus tomentosus","N","","","","","Y","N","Y"
"Habitats Directive","Rousettus aegyptiacus","Y","","","","","Y","N","N"
"Habitats Directive","Rouya polygama","Y","","","","","Y","N","Y"
"Habitats Directive","Rubus genevierii ssp. herminicus","N","","","","","N","Y","N"
"Habitats Directive","Rumex azoricus","Y","","","","","Y","N","Y"
"Habitats Directive","Rumex rupestris","Y","","","","","Y","N","Y"
"Habitats Directive","Rupicapnos africana","N","","","","","N","N","Y"
"Habitats Directive","Rupicapra pyrenaica ornata","Y","","","","","Y","N","N"
"Habitats Directive","Rupicapra rupicapra","N","","","","","N","Y","N"
"Habitats Directive","Rupicapra rupicapra balcanica","Y","","","","","Y","N","N"
"Habitats Directive","Rupicapra rupicapra tatrica","Y","","","","","Y","N","N"
"Habitats Directive","Ruscus aculeatus","N","","","","","N","Y","N"
"Habitats Directive","Ruta microcarpa","N","","","","","N","N","Y"
"Habitats Directive","Santolina elegans","N","","","","","Y","N","Y"
"Habitats Directive","Santolina impressa","Y","","","","","Y","N","N"
"Habitats Directive","Santolina semidentata","Y","","","","","Y","N","N"
"Habitats Directive","Saponaria halophila","N","","","","","N","N","Y"
"Habitats Directive","Saussurea alpina ssp. esthonica","Y","","","","","Y","N","N"
"Habitats Directive","Saxifraga berica","Y","","","","","Y","N","Y"
"Habitats Directive","Saxifraga cintrana","N","","","","","Y","N","Y"
"Habitats Directive","Saxifraga florulenta","Y","","","","","Y","N","Y"
"Habitats Directive","Saxifraga hirculus","Y","","","","","Y","N","Y"
"Habitats Directive","Saxifraga osloënsis","Y","","","","","Y","N","N"
"Habitats Directive","Saxifraga portosanctana","N","","","","","Y","N","Y"
"Habitats Directive","Saxifraga presolanensis","N","","","","","Y","N","Y"
"Habitats Directive","Saxifraga tombeanensis","Y","","","","","Y","N","Y"
"Habitats Directive","Saxifraga valdensis","N","","","","","Y","N","Y"
"Habitats Directive","Saxifraga vayredana","N","","","","","Y","N","Y"
"Habitats Directive","Scabiosa nitens","Y","","","","","Y","N","Y"
"Habitats Directive","Scapania massolongi","Y","","","","","N","N","Y"
"Habitats Directive","Scardinius graecus","Y","","","","","N","N","N"
"Habitats Directive","Schilderia achatidea","N","","","","","N","N","N"
"Habitats Directive","Schimmelmannia schousboei","N","","","","","N","N","Y"
"Habitats Directive","Schivereckia podolica","N","","","","","N","N","Y"
"Habitats Directive","Sciaena umbra","N","","","","","N","N","N"
"Habitats Directive","Scilla beirana","N","","","","","Y","N","N"
"Habitats Directive","Scilla litardierei","Y","","","","","Y","N","N"
"Habitats Directive","Scilla maderensis","Y","","","","","Y","N","N"
"Habitats Directive","Scilla morrisii","Y","","","","","Y","N","Y"
"Habitats Directive","Scilla odorata","N","","","","","Y","N","Y"
"Habitats Directive","Sciurus anomalus","N","","","","","Y","N","N"
"Habitats Directive","Sciurus vulgaris","N","","","","","N","N","N"
"Habitats Directive","Scrophularia grandiflora ssp. grandiflora","N","","","","","N","Y","N"
"Habitats Directive","Scrophularia herminii","N","","","","","N","Y","N"
"Habitats Directive","Scrophularia sublyrata","N","","","","","N","Y","N"
"Habitats Directive","Scyllarides arctus","N","","","","","N","N","N"
"Habitats Directive","Scyllarides latus","N","","","","","N","Y","N"
"Habitats Directive","Scyllarides pigmaeus","N","","","","","N","N","N"
"Habitats Directive","Sedum brissemoretii","Y","","","","","Y","N","N"
"Habitats Directive","Silene rothmaleri","Y","","","","","Y","N","Y"
"Habitats Directive","Silene salsuginea","N","","","","","N","N","Y"
"Habitats Directive","Silene sangaria","N","","","","","N","N","Y"
"Habitats Directive","Silene velutina","Y","","","","","Y","N","Y"
"Habitats Directive","Silurus aristotelis","Y","","","","","N","Y","N"
"Habitats Directive","Silurus glanis","N","","","","","N","N","N"
"Habitats Directive","Sinapidendron rupestre","Y","","","","","Y","N","N"
"Habitats Directive","Sinapidendron sempervivifolium","N","","","","","N","N","Y"
"Habitats Directive","Sisymbrium cavanillesianum","Y","","","","","Y","N","Y"
"Habitats Directive","Sisymbrium confertum","N","","","","","N","N","Y"
"Habitats Directive","Sisymbrium supinum","Y","","","","","Y","N","Y"
"Habitats Directive","Smilax divaricata","N","","","","","N","N","Y"
"Habitats Directive","Solanum lidii","Y","","","","","Y","N","Y"
"Habitats Directive","Soldanella villosa","Y","","","","","Y","N","Y"
"Habitats Directive","Solenanthus albanicus","Y","","","","","Y","N","Y"
"Habitats Directive","Sonchus erzincanicus","N","","","","","N","N","Y"
"Habitats Directive","Sonchus gandogeri","N","","","","","N","N","Y"
"Habitats Directive","Sorbus maderensis","Y","","","","","Y","N","N"
"Habitats Directive","Sorbus teodorii","Y","","","","","Y","N","N"
"Habitats Directive","Sorex alpinus","N","","","","","N","N","N"
"Habitats Directive","Sorex araneus","N","","","","","N","N","N"
"Habitats Directive","Sorex granarius","N","","","","","N","N","N"
"Habitats Directive","Sorex minutus","N","","","","","N","N","N"
"Habitats Directive","Sorex minutus gymnurus","N","","","","","N","N","N"
"Habitats Directive","Spalax graecus","N","","","","","N","N","N"
"Habitats Directive","Speleomantes italicus","N","","","","","N","N","N"
"Habitats Directive","Spergularia azorica","Y","","","","","Y","N","N"
"Habitats Directive","Spermophilus citellus","Y","","","","","Y","N","N"
"Habitats Directive","Spermophilus suslicus","Y","","","","","Y","N","N"
"Habitats Directive","Sphaerophysa kotschyana","N","","","","","N","N","Y"
"Habitats Directive","Sphagnum pylaisii","Y","","","","","N","N","Y"
"Habitats Directive","Sphagnum spp.","N","","","","","N","Y","N"
"Habitats Directive","Spiranthes aestivalis","N","","","","","Y","N","Y"
"Habitats Directive","Spongia agaricina","N","","","","","N","N","N"
"Habitats Directive","Spongia officinalis","N","","","","","N","N","N"
"Habitats Directive","Spongia zimocca","N","","","","","N","N","N"
"Habitats Directive","Squatina squatina","N","","","","","N","N","N"
"Habitats Directive","Tarentola delalandii","N","","","","","Y","N","N"
"Habitats Directive","Tarentola gomerensis","N","","","","","Y","N","N"
"Habitats Directive","Tarentola mauritanica","N","","","","","N","N","N"
"Habitats Directive","Tayloria rudolphiana","Y","","","","","N","N","Y"
"Habitats Directive","Telescopus fallax","N","","","","","Y","N","N"
"Habitats Directive","Teline nervosa","N","","","","","N","N","Y"
"Habitats Directive","Teline rosmarinifolia","Y","","","","","Y","N","Y"
"Habitats Directive","Teline salsoloides","Y","","","","","Y","N","Y"
"Habitats Directive","Tephroseris longifolia ssp. moravica","Y","","","","","Y","N","N"
"Habitats Directive","Testudo graeca","Y","","","","","Y","N","N"
"Habitats Directive","Testudo hermanni","Y","","","","","Y","N","N"
"Habitats Directive","Testudo horsfeldii","N","","","","","N","N","N"
"Habitats Directive","Testudo marginata","Y","","","","","Y","N","N"
"Habitats Directive","Tethya sp.","N","","","","","N","N","N"
"Habitats Directive","Teucrium abutiloides","Y","","","","","Y","N","Y"
"Habitats Directive","Teucrium betonicum","Y","","","","","Y","N","N"
"Habitats Directive","Teucrium charidemi","N","","","","","Y","N","Y"
"Habitats Directive","Teucrium lamiifolium","N","","","","","N","N","Y"
"Habitats Directive","Teucrium lepicephalum","Y","","","","","Y","N","Y"
"Habitats Directive","Teucrium salviastrum ssp. salviastrum","N","","","","","N","Y","N"
"Habitats Directive","Teucrium turredanum","Y","","","","","Y","N","Y"
"Habitats Directive","Thamnobryum fernandesii","Y","","","","","N","N","Y"
"Habitats Directive","Theodoxus transversalis","Y","","","","","Y","N","N"
"Habitats Directive","Thermopsis turcica","N","","","","","N","N","Y"
"Habitats Directive","Thesium ebracteatum","Y","","","","","Y","N","Y"
"Habitats Directive","Thlaspi cariense","N","","","","","N","N","Y"
"Habitats Directive","Thlaspi jankae","Y","","","","","Y","N","Y"
"Habitats Directive","Thorella verticillatinundata","Y","","","","","Y","N","Y"
"Habitats Directive","Thunnus thynnus","N","","","","","N","N","N"
"Habitats Directive","Thymallus thymallus","N","","","","","N","Y","N"
"Habitats Directive","Thymelaea broterana","N","","","","","Y","N","Y"
"Habitats Directive","Thymus aznavourii","N","","","","","N","N","Y"
"Habitats Directive","Thymus camphoratus","Y","","","","","Y","N","Y"
"Habitats Directive","Thymus capitellatus","N","","","","","Y","N","N"
"Habitats Directive","Thymus carnosus","Y","","","","","Y","N","Y"
"Habitats Directive","Thymus lotocephalus","Y","","","","","Y","N","Y"
"Habitats Directive","Tulipa praecox","N","","","","","N","N","Y"
"Habitats Directive","Tulipa sprengeri","N","","","","","N","N","Y"
"Habitats Directive","Tuntitius platygaster","N","","","","","N","N","N"
"Habitats Directive","Tursiops truncatus","Y","","","","","Y","N","N"
"Habitats Directive","Typha minima","N","","","","","N","N","Y"
"Habitats Directive","Typha shuttleworthii","N","","","","","N","N","Y"
"Habitats Directive","Typhlops vermicularis","N","","","","","N","N","N"
"Habitats Directive","Ulex densus","N","","","","","N","Y","N"
"Habitats Directive","Umbra krameri","Y","","","","","N","N","N"
"Habitats Directive","Umbrina cirrosa","N","","","","","N","N","N"
"Habitats Directive","Unio crassus","Y","","","","","Y","N","N"
"Habitats Directive","Unio elongatulus","N","","","","","N","Y","N"
"Habitats Directive","Ursus arctos","Y","","","","","Y","N","N"
"Habitats Directive","Ursus maritimus","N","","","","","N","N","N"
"Habitats Directive","Vaccinium arctostaphylos","N","","","","","N","N","Y"
"Habitats Directive","Valencia hispanica","Y","","","","","Y","N","N"
"Habitats Directive","Valencia letourneuxi","Y","","","","","N","N","N"
"Habitats Directive","Varanus griseus","N","","","","","N","N","N"
"Habitats Directive","Verbascum afyonense","N","","","","","N","N","Y"
"Habitats Directive","Verbascum basivelatum","N","","","","","N","N","Y"
"Habitats Directive","Verbascum cylleneum","N","","","","","N","N","Y"
"Habitats Directive","Verbascum degenii","N","","","","","N","N","Y"
"Habitats Directive","Verbascum litigiosum","Y","","","","","Y","N","N"
"Habitats Directive","Verbascum purpureum","N","","","","","N","N","Y"
"Habitats Directive","Verbascum stepporum","N","","","","","N","N","Y"
"Habitats Directive","Veronica euxina","N","","","","","N","N","Y"
"Habitats Directive","Veronica micrantha","Y","","","","","Y","N","N"
"Habitats Directive","Veronica oetaea","Y","","","","","Y","N","Y"
"Habitats Directive","Veronica turrilliana","N","","","","","N","N","Y"
"Habitats Directive","Vertigo angustior","Y","","","","","N","N","N"
"Habitats Directive","Vertigo genesii","Y","","","","","N","N","N"
"Habitats Directive","Vertigo geyeri","Y","","","","","N","N","N"
"Habitats Directive","Vertigo moulinsiana","Y","","","","","N","N","N"
"Habitats Directive","Vespertilio murinus","N","","","","","Y","N","N"
"Habitats Directive","Vicia bifoliolata","Y","","","","","Y","N","Y"
"Habitats Directive","Vicia dennesiana","Y","","","","","Y","N","Y"
"Habitats Directive","Vincetoxicum pannonicum","Y","","","","","Y","N","Y"
"Habitats Directive","Zerynthia polyxena","N","","","","","Y","N","N"
"Habitats Directive","Zingel asper","Y","","","","","Y","Y","N"
"Habitats Directive","Zingel streber","Y","","","","","N","N","N"
"Habitats Directive","Zingel zingel","Y","","","","","N","Y","N"
"Habitats Directive","Ziphius cavirostris","N","","","","","Y","N","N"
"Habitats Directive","Zonaria pyrum","N","","","","","N","N","N"
"Habitats Directive","Zostera marina","N","","","","","N","N","Y"
"Habitats Directive","Zostera noltii","N","","","","","N","N","N"
